800,925,739,33
427,827,739,46
704,940,739,49
722,999,739,36
716,999,739,43
855,944,739,29
218,631,739,7
665,859,739,23
219,669,739,3
38,626,739,12
530,745,739,9
235,671,739,11
729,905,739,7
43,428,739,6
297,663,739,3
576,813,739,25
423,858,739,42
88,612,739,7
323,425,739,13
827,954,739,46
331,646,739,2
165,663,739,6
813,940,739,25
130,537,739,7
673,883,739,21
30,676,739,15
781,997,739,38
805,916,739,37
389,741,739,18
284,631,739,9
178,382,739,14
469,856,739,19
585,849,739,29
44,623,739,2
864,926,739,40
484,707,739,62
851,909,739,37
236,423,739,10
745,907,739,9
255,469,739,6
357,461,739,19
188,496,739,13
24,555,739,6
8,665,739,13
588,855,739,8
859,961,739,23
248,546,739,7
858,973,739,42
872,924,739,19
301,663,739,9
538,778,740,44
707,905,740,62
778,918,740,44
342,631,740,16
68,555,740,6
527,714,740,50
208,665,740,4
717,985,740,30
293,382,740,13
131,581,740,16
526,856,740,26
313,686,740,13
300,530,740,13
482,841,740,21
741,989,740,18
411,727,740,42
883,998,740,21
225,579,740,5
372,770,740,14
48,484,740,5
111,425,740,6
474,705,740,28
96,514,740,7
192,577,740,2
179,447,740,9
200,484,740,2
155,404,740,3
678,798,740,11
136,503,740,13
211,588,740,9
13,663,740,11
133,669,740,10
65,631,740,1
269,406,740,6
102,411,740,10
636,816,740,33
283,603,740,10
46,634,740,7
849,993,740,29
727,958,740,42
699,743,740,9
856,964,740,45
114,603,740,2
855,992,740,8
626,872,740,44
234,662,740,4
816,936,740,33
462,890,740,28
62,482,740,14
613,759,740,19
619,809,740,26
714,922,740,50
798,903,740,11
371,848,740,13
92,636,740,15
36,411,740,9
51,554,740,6
872,924,741,44
53,397,741,16
18,506,741,5
180,562,741,11
9,506,741,6
305,402,741,7
379,889,741,34
493,774,741,21
233,405,741,8
848,919,741,13
253,538,741,8
349,479,741,5
294,613,741,18
514,713,741,48
177,423,741,1
374,862,741,17
61,638,741,6
743,970,741,9
117,522,741,8
34,439,741,3
351,683,741,10
123,498,741,16
316,497,741,5
809,981,741,26
770,988,741,14
527,867,741,13
324,537,741,5
355,613,741,9
867,907,741,13
199,664,741,2
841,997,741,21
282,562,741,13
44,672,741,4
71,425,741,12
238,619,741,5
115,693,741,8
33,638,741,3
705,942,741,28
64,423,741,6
889,922,741,34
552,892,741,12
759,939,741,19
561,839,741,10
58,673,741,8
413,884,741,27
252,496,741,4
337,672,741,5
862,950,741,17
160,439,741,8
890,919,741,28
383,809,741,18
884,915,741,27
245,527,741,1
19,382,741,7
713,989,741,48
436,728,741,45
553,832,741,13
311,576,741,13
478,725,741,8
112,484,741,12
392,813,741,19
813,919,741,19
229,507,741,10
216,414,741,9
892,969,741,12
74,588,741,10
20,493,741,2
774,936,741,21
435,705,741,38
728,902,741,45
321,670,741,11
250,402,741,9
170,626,741,9
364,712,742,5
318,579,742,14
18,663,742,2
76,514,742,7
281,402,742,8
309,576,742,5
460,701,742,64
116,672,742,11
839,932,742,10
11,626,742,9
139,405,742,5
537,834,742,21
46,526,742,3
218,514,742,5
176,619,742,5
164,414,742,8
832,963,742,13
135,404,742,19
809,978,742,18
301,576,742,4
712,978,742,5
4,489,742,6
40,493,742,8
834,905,742,21
701,949,742,64
273,527,742,8
25,379,742,6
402,741,742,41
191,577,742,8
333,529,742,22
484,707,742,10
496,798,742,18
502,869,742,3
70,436,742,5
540,871,742,25
5,670,742,9
705,942,742,38
725,902,742,8
256,693,742,9
187,540,742,7
173,673,742,6
670,739,742,28
90,484,742,11
294,514,742,2
277,537,743,8
507,749,743,22
94,496,743,8
319,555,743,5
77,436,743,5
167,475,743,7
556,737,743,22
213,576,743,2
371,848,743,13
236,566,743,3
617,860,743,23
122,371,743,15
741,953,743,41
98,560,743,2
581,853,743,45
141,444,743,15
156,585,743,8
2,646,743,9
321,371,743,1
83,514,743,15
143,585,743,21
275,427,743,4
707,975,743,10
132,426,743,14
798,991,743,18
99,552,743,5
737,911,743,22
171,414,743,17
632,856,743,46
47,436,743,13
283,553,743,2
221,626,743,11
61,423,743,7
869,963,743,3
107,631,743,7
856,909,743,46
249,556,743,7
655,779,743,29
465,783,743,25
267,663,743,9
17,536,743,5
29,529,743,12
57,622,743,3
46,673,743,2
182,530,743,25
779,957,743,29
265,537,743,1
263,662,743,4
239,577,743,3
871,944,743,25
278,439,743,6
209,492,743,8
650,726,743,15
739,902,743,28
154,626,743,15
688,733,743,10
631,797,743,44
783,964,743,25
104,527,743,6
48,484,743,3
439,895,743,43
121,553,743,7
860,985,743,23
749,926,743,22
853,942,743,45
489,714,743,20
352,581,743,12
341,423,743,5
848,940,743,13
726,981,744,15
582,818,744,20
224,646,744,12
585,716,744,36
797,975,744,44
320,538,744,18
348,669,744,10
184,492,744,5
562,757,744,43
69,379,744,15
211,612,744,2
298,556,744,14
59,670,744,9
397,774,744,12
325,650,744,11
70,364,744,1
492,798,744,29
78,389,744,6
23,383,744,14
529,871,744,39
757,937,744,43
714,916,744,20
259,687,744,9
154,527,744,2
318,507,744,3
716,941,744,36
241,577,744,16
76,529,744,2
11,624,744,4
227,631,744,1
464,791,744,9
600,711,744,36
115,379,744,5
218,392,744,3
7,484,744,11
119,389,744,13
10,650,744,6
711,992,744,36
484,824,744,25
210,588,744,6
733,905,744,10
193,475,744,8
577,804,744,33
406,800,744,24
130,492,744,3
134,406,744,5
895,981,744,43
258,620,744,13
634,720,744,37
53,600,744,7
273,527,744,5
336,572,744,6
279,436,744,8
339,527,744,3
798,900,744,29
20,591,744,3
689,825,744,9
818,960,744,20
774,969,744,12
236,555,744,2
800,972,745,24
123,632,745,8
486,701,745,33
121,560,745,4
277,673,745,3
685,721,745,25
171,541,745,3
425,855,745,23
855,937,745,23
57,436,745,2
558,797,745,31
804,981,745,33
555,830,745,38
329,475,745,14
292,626,745,11
720,983,745,37
56,617,745,4
283,591,745,3
75,636,745,9
45,560,745,5
295,489,745,13
357,582,745,11
334,612,745,7
824,945,745,25
403,798,745,24
497,717,745,39
112,482,745,3
238,425,745,1
825,956,745,9
871,974,745,39
30,403,745,6
215,688,745,3
279,371,745,2
269,669,745,4
721,989,745,25
13,436,745,6
24,555,745,6
717,986,745,39
300,486,745,5
791,997,745,9
257,474,745,4
183,425,745,10
317,663,745,7
60,474,745,7
226,464,745,5
166,527,745,11
380,807,745,25
323,689,745,5
25,492,745,5
332,538,745,6
208,496,745,8
807,901,745,25
797,905,745,31
180,478,745,5
701,981,745,33
106,474,745,5
125,489,745,5
309,425,745,8
190,537,746,12
426,719,746,35
111,404,746,10
90,380,746,6
201,413,746,3
86,588,746,8
301,562,746,6
830,907,746,38
206,622,746,10
101,623,746,7
450,859,746,60
318,447,746,4
7,632,746,2
859,961,746,60
1,444,746,9
205,555,746,1
23,474,746,3
296,584,746,6
113,492,746,7
188,477,746,11
274,493,746,9
373,725,746,5
560,714,746,27
93,685,746,10
100,613,746,6
118,687,746,17
244,678,746,2
82,585,746,4
49,380,746,4
798,986,746,24
292,577,746,4
67,670,746,3
56,687,746,2
222,411,746,10
313,414,746,8
158,507,746,13
233,507,746,3
159,624,746,5
725,990,746,5
219,444,746,6
236,414,746,2
116,537,746,5
297,527,746,9
624,707,746,20
714,915,746,27
62,462,746,14
235,619,746,11
626,872,746,24
355,685,746,4
719,917,746,35
89,427,746,8
48,463,746,2
203,404,746,6
304,686,746,13
26,372,746,5
707,975,746,20
330,413,746,5
475,712,746,43
54,382,746,4
150,527,746,19
600,711,746,23
662,804,747,29
711,981,747,23
197,663,747,6
804,906,747,29
236,600,747,1
295,572,747,4
120,634,747,13
695,703,747,18
170,626,747,9
292,489,747,3
167,406,747,7
289,402,747,5
146,560,747,4
321,670,747,8
673,830,747,22
356,522,747,8
327,538,747,7
703,926,747,18
126,624,747,10
207,558,747,4
336,584,747,5
304,687,747,2
216,486,747,8
686,851,747,33
851,993,747,33
195,371,747,8
650,726,747,12
698,870,747,24
50,426,747,13
150,425,747,1
140,403,747,6
338,632,747,7
669,884,747,27
656,781,747,5
443,814,747,15
102,698,747,11
56,379,747,2
370,712,747,35
830,933,747,22
884,900,747,27
240,493,747,1
872,912,747,24
712,978,747,78
293,669,747,8
83,486,747,9
342,685,747,10
151,392,747,2
232,673,747,9
276,397,747,11
541,835,747,26
634,765,748,29
450,859,748,13
273,406,748,8
765,991,748,29
135,632,748,12
232,530,748,3
71,462,748,11
726,977,748,12
346,507,748,20
460,857,748,23
870,946,748,24
208,413,748,6
814,938,748,15
74,624,748,10
465,743,748,28
554,772,748,31
357,526,748,7
341,663,748,7
175,585,748,2
42,465,748,17
230,462,748,8
313,582,748,3
663,889,748,57
98,686,748,3
468,743,748,37
165,406,748,11
5,423,748,5
204,626,748,14
314,678,748,2
29,413,748,9
177,655,748,10
772,963,748,31
889,961,748,57
112,484,748,5
525,889,748,17
139,558,748,9
344,562,748,6
137,698,748,12
6,373,748,3
185,484,748,10
857,907,748,23
38,496,748,12
835,918,748,26
41,662,748,17
282,537,748,9
781,992,748,5
743,965,748,65
194,527,748,6
218,380,748,5
435,758,748,31
97,444,748,1
579,707,748,29
493,888,748,27
121,699,748,3
4,655,748,6
189,427,748,11
603,813,748,20
859,919,748,13
20,612,748,3
315,695,748,9
248,632,748,10
95,650,748,10
352,695,748,6
312,425,748,2
351,581,748,6
333,554,748,8
179,530,749,3
620,781,749,32
78,526,749,3
58,626,749,5
889,914,749,17
40,530,749,11
186,582,749,6
169,486,749,6
566,749,749,48
9,562,749,6
176,492,749,5
15,527,749,2
141,577,749,8
496,894,749,30
612,867,749,15
268,560,749,5
131,525,749,10
182,577,749,7
171,439,749,6
867,986,749,15
543,735,749,16
228,555,749,19
397,833,749,35
110,529,749,4
133,686,749,6
231,462,749,16
735,965,749,16
349,581,749,10
90,496,749,5
655,779,749,28
298,426,749,7
405,741,749,50
325,558,749,7
195,493,749,2
192,582,749,3
92,450,749,8
178,405,749,12
211,443,749,7
63,585,749,15
411,861,749,35
781,963,749,32
631,833,749,13
741,966,749,50
861,999,749,35
272,662,749,11
888,920,749,27
274,600,749,3
749,961,749,48
70,389,749,3
779,957,749,28
284,496,749,8
507,841,749,14
813,915,749,20
707,936,749,29
294,622,749,8
585,851,749,43
477,790,749,28
253,468,749,11
264,620,749,11
514,816,749,37
125,370,749,5
758,918,749,31
790,985,749,28
638,790,749,15
122,554,749,9
522,866,749,47
5,403,750,3
336,600,750,4
122,628,750,2
790,923,750,15
260,402,750,3
76,392,750,6
237,655,750,3
665,749,750,19
116,581,750,7
894,937,750,30
816,931,750,37
289,397,750,2
379,788,750,22
557,783,750,4
47,397,750,7
173,427,750,8
589,739,750,17
414,863,750,44
863,946,750,44
251,579,750,9
239,577,750,11
281,670,750,9
143,484,750,9
402,739,750,20
158,669,750,5
297,663,750,5
307,475,750,3
189,405,750,2
89,620,750,2
497,717,750,11
219,543,750,5
11,632,750,6
625,713,750,18
141,465,750,3
851,998,750,43
287,665,750,11
713,936,750,18
739,910,750,37
783,982,750,4
621,781,750,20
496,875,750,11
636,855,750,28
161,414,750,4
213,475,750,2
244,486,750,7
866,955,750,47
115,589,750,6
510,871,750,17
183,435,750,9
256,465,750,6
255,554,750,12
21,527,750,16
392,705,750,39
749,981,750,19
191,529,750,12
498,703,750,28
717,973,750,11
841,966,750,14
473,751,750,46
781,919,750,20
16,686,750,18
432,873,750,15
92,543,750,2
323,600,750,6
234,468,750,3
833,962,750,48
855,926,750,28
751,952,750,46
488,704,750,11
44,566,751,5
134,589,751,9
426,762,751,34
370,712,751,10
136,631,751,8
762,943,751,34
527,804,751,37
804,953,751,37
320,514,751,16
450,859,751,14
788,959,751,22
3,600,751,8
529,876,751,26
185,435,751,6
157,554,751,9
34,663,751,18
873,986,751,15
300,477,751,9
311,626,751,15
246,411,751,15
57,507,751,9
276,397,751,5
582,714,751,30
703,926,751,28
444,849,751,41
96,514,751,11
50,663,751,8
712,953,751,10
164,634,751,8
13,626,751,7
358,540,751,16
704,931,751,11
2,579,751,13
613,813,751,42
705,942,751,39
662,794,751,27
849,993,751,41
353,411,751,9
389,741,751,44
813,946,751,42
871,974,751,17
279,510,751,10
714,926,751,30
22,397,751,4
475,778,751,35
224,496,751,12
129,631,751,3
107,577,751,12
75,426,751,8
82,460,751,5
204,492,751,6
876,925,751,26
778,913,751,35
425,855,751,29
249,514,751,10
515,785,751,14
592,879,751,13
875,941,751,11
626,872,751,17
741,994,751,44
473,751,752,12
785,921,752,14
655,779,752,16
154,492,752,12
326,686,752,10
68,426,752,13
258,397,752,10
205,662,752,7
48,435,752,1
21,673,752,4
382,895,752,24
530,804,752,50
895,925,752,24
73,638,752,11
119,382,752,12
310,498,752,3
55,562,752,4
44,515,752,3
125,492,752,5
29,527,752,5
41,379,752,7
284,582,752,4
255,492,752,3
794,977,752,27
296,625,752,8
139,558,752,6
120,613,752,5
84,379,752,14
99,402,752,8
779,918,752,16
855,937,752,29
180,522,752,5
859,961,752,14
155,530,752,3
804,953,752,50
36,585,752,15
131,582,752,3
18,444,752,16
46,634,752,10
80,529,752,4
220,370,752,5
346,468,752,4
11,693,752,1
295,626,752,10
678,873,752,17
127,620,752,9
872,942,752,17
57,526,752,2
879,993,752,13
261,636,752,6
242,443,752,4
262,435,752,4
53,670,752,11
138,465,752,8
751,942,752,12
188,541,752,10
88,477,752,10
61,392,752,8
241,529,752,12
91,624,752,1
221,484,752,13
306,527,752,7
30,617,752,11
222,460,753,12
167,632,753,9
208,617,753,7
143,585,753,6
291,623,753,2
489,727,753,18
282,488,753,6
174,414,753,24
309,465,753,12
5,673,753,5
576,714,753,47
269,621,753,12
275,554,753,8
503,771,753,14
492,896,753,29
23,473,753,9
39,382,753,6
125,489,753,1
250,493,753,12
558,715,753,18
671,797,753,20
715,985,753,18
873,962,753,17
347,493,753,11
687,837,753,24
670,739,753,63
739,900,753,63
514,816,753,31
150,426,753,7
475,763,753,4
498,703,753,9
295,617,753,2
675,794,753,9
278,435,753,11
149,493,753,1
837,951,753,24
505,807,753,9
212,543,753,5
271,636,753,6
160,411,753,6
46,624,753,3
763,979,753,4
137,603,753,6
669,884,753,18
69,411,753,7
13,522,753,4
263,432,753,9
117,562,753,14
727,958,753,18
381,853,753,15
550,766,753,12
703,926,753,9
181,554,753,2
794,945,754,9
343,576,754,6
301,541,754,9
357,468,754,7
247,450,754,2
95,636,754,10
195,600,754,6
74,673,754,5
807,956,754,9
816,951,754,31
371,780,754,11
25,484,754,10
184,625,754,8
493,817,754,23
336,484,754,5
34,620,754,8
780,976,754,11
101,450,754,4
42,678,754,7
297,663,754,3
24,555,754,9
172,577,754,3
111,493,754,13
771,960,754,14
797,999,754,20
817,993,754,23
562,715,754,41
293,374,754,5
652,793,754,28
389,741,754,35
460,773,754,44
853,942,754,15
766,908,754,12
187,612,754,12
88,371,754,3
588,855,754,59
122,588,754,4
793,966,754,28
162,444,754,11
17,484,754,1
334,370,754,10
130,426,754,15
896,973,754,29
686,851,754,58
257,515,754,2
232,496,754,6
176,484,754,5
396,709,754,24
714,928,754,47
884,972,754,18
325,498,754,5
773,903,754,44
741,913,754,35
283,475,754,9
8,435,754,14
23,477,754,4
317,686,754,8
663,849,755,42
511,769,755,29
126,600,755,8
71,402,755,10
537,834,755,47
849,970,755,42
349,687,755,5
38,686,755,7
224,425,755,5
140,489,755,1
267,554,755,12
769,940,755,29
86,588,755,3
424,721,755,19
21,612,755,1
834,977,755,47
264,529,755,7
107,389,755,6
354,510,755,2
136,484,755,5
196,550,755,6
226,537,755,8
426,762,755,26
84,581,755,5
851,940,755,58
319,414,755,19
148,460,755,9
81,671,755,3
298,493,755,8
204,426,755,5
296,450,755,1
563,865,755,11
1,577,755,8
197,371,755,3
304,655,755,11
253,537,755,7
56,498,755,10
762,953,755,26
77,396,755,14
2,579,755,5
620,848,755,27
263,613,755,5
143,572,755,1
178,389,755,7
165,492,755,12
270,537,755,5
865,952,755,11
318,687,755,11
581,778,755,33
279,537,755,6
709,919,755,24
281,670,755,9
250,382,755,3
370,799,755,19
855,990,755,59
715,951,755,41
70,631,755,4
721,913,755,19
364,712,756,36
124,626,756,10
177,670,756,7
447,790,756,23
46,636,756,3
278,592,756,2
848,925,756,27
647,794,756,22
541,726,756,5
4,655,756,11
726,936,756,5
241,554,756,4
211,669,756,8
141,444,756,6
340,669,756,6
7,379,756,8
352,447,756,8
790,923,756,23
234,522,756,1
426,762,756,14
414,863,756,20
69,522,756,3
18,582,756,5
641,793,756,12
649,865,756,14
863,946,756,20
8,550,756,3
188,496,756,12
309,497,756,6
230,522,756,8
133,647,756,9
794,977,756,22
490,875,756,10
566,703,756,43
206,522,756,17
173,527,756,12
427,852,756,21
58,670,756,6
799,951,756,19
646,816,756,54
696,816,756,14
131,647,756,5
313,425,756,8
254,537,756,7
623,714,756,24
762,996,756,14
778,918,756,33
413,868,756,38
585,774,756,73
712,953,756,36
320,381,756,6
450,859,756,13
216,634,757,11
868,937,757,38
51,529,757,18
624,704,757,34
218,662,757,13
137,655,757,5
143,585,757,4
33,566,757,23
793,947,757,12
852,961,757,21
704,931,757,34
193,623,757,8
584,860,757,11
88,460,757,4
73,572,757,4
331,655,757,2
422,833,757,13
190,511,757,18
147,424,757,10
446,773,757,23
321,670,757,7
100,511,757,7
816,931,757,68
689,897,757,40
714,943,757,24
875,974,757,10
156,671,757,12
150,424,757,6
425,714,757,23
774,920,757,73
865,900,757,14
166,446,757,11
161,392,757,3
435,758,757,13
183,529,757,14
277,555,757,5
256,450,757,11
40,563,757,8
243,514,757,6
654,809,757,6
311,447,757,8
59,646,757,9
330,585,757,12
154,613,757,11
102,460,757,9
83,427,757,12
860,989,757,11
703,926,757,43
201,562,757,6
662,839,757,26
112,689,757,10
839,991,757,26
897,999,757,40
75,588,757,8
231,655,757,11
332,489,757,5
20,603,757,6
859,923,757,13
350,529,757,5
30,396,757,6
140,649,757,1
595,768,758,18
758,995,758,13
631,797,758,54
209,662,758,10
50,673,758,12
36,402,758,8
144,577,758,2
277,444,758,2
19,670,758,19
673,758,758,46
130,475,758,7
200,496,758,2
90,673,758,13
55,496,758,5
139,427,758,7
146,527,758,15
522,837,758,17
215,514,758,12
235,460,758,20
529,700,758,68
600,711,758,42
431,740,758,12
797,999,758,54
530,712,758,33
11,537,758,8
768,952,758,18
833,906,758,13
740,900,758,12
526,871,758,47
837,906,758,17
527,735,758,29
